Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
64,3,2016,51002,1,0,0,22,125,215,7.0,48.91
734,10,2016,6800,4,1,0,246,10,316,5.0,7.2
1432,5,2012,82749,1,1,0,255,29,22,5.0,5.99
669,10,2016,51000,1,1,0,377,3,290,5.0,5.25
257,4,2014,31465,1,1,0,349,37,349,5.0,6.5
1834,5,2013,76476,4,1,0,170,11,296,5.0,4.4
569,8,2017,14000,1,1,0,372,3,288,5.0,4.6
1605,0,2013,47000,1,1,0,318,14,347,5.0,2.95
423,8,2011,48466,4,1,0,188,36,42,5.0,3.26
597,1,2008,46000,4,1,2,222,2,266,5.0,2.22
1761,5,2012,162663,1,1,0,64,89,0,7.0,10.5
1017,3,2017,25142,1,1,0,412,14,342,5.0,8.26
1739,4,2013,69000,1,1,0,50,112,118,7.0,14.45
292,2,2009,80524,4,1,2,138,44,371,5.0,2.5
1272,7,2018,26405,4,0,0,51,56,151,5.0,51.43
1308,2,2014,45000,1,1,0,150,72,119,5.0,23.0
1556,8,2012,64284,1,1,0,216,58,23,5.0,5.5
577,4,2015,27000,4,1,0,253,10,318,5.0,4.5
308,5,2018,3678,4,1,0,229,9,338,5.0,6.8
1497,9,2013,21000,4,1,0,180,24,69,5.0,8.75
1442,9,2015,67000,1,1,2,283,29,327,5.0,7.0
819,4,2015,24000,1,0,2,146,67,128,5.0,33.5
326,2,2011,75000,1,1,2,287,26,283,5.0,2.25
275,5,2008,179000,1,0,2,56,108,96,7.0,4.24
1738,3,2017,47198,1,1,0,50,112,116,7.0,28.42
1823,8,2012,52000,1,1,0,340,12,296,5.0,2.75
1092,6,2011,91000,1,1,0,362,14,297,5.0,3.0
1379,10,2013,60000,1,1,0,359,29,268,5.0,3.55
633,8,2013,37873,1,1,0,344,39,59,5.0,4.8
96,8,2011,31000,4,0,0,9,92,90,5.0,13.5
1295,10,2017,129000,1,0,0,14,113,193,7.0,56.0
403,5,2004,78000,4,0,0,38,79,145,5.0,3.99
510,1,2016,32000,1,0,0,189,39,56,5.0,15.5
691,6,2010,59000,4,1,2,281,2,284,5.0,2.32
1237,7,2016,35437,1,0,0,287,70,67,5.0,18.58
1061,6,2014,98000,4,1,0,157,21,358,7.0,5.5
1501,2,2006,72000,1,1,2,248,54,275,5.0,3.2
380,10,2015,79000,4,1,0,224,11,335,5.0,4.0
1230,2,2004,29000,4,1,0,201,142,263,5.0,1.6
1115,7,2013,66012,4,1,0,142,40,10,5.0,4.15
396,9,2014,35000,4,0,0,171,11,338,5.0,4.25
1207,0,2011,75000,4,1,0,253,144,282,5.0,2.6
1671,9,2008,80000,4,0,2,41,82,110,5.0,3.43
169,7,2012,32717,4,1,0,246,12,311,5.0,2.55
1737,4,2017,25000,1,0,0,50,112,116,7.0,32.0
258,9,2014,79000,1,1,0,349,37,349,5.0,6.25
1171,5,2010,86000,1,1,2,217,14,303,5.0,3.6
1335,10,2010,137000,1,0,0,81,113,205,5.0,18.5
495,9,2015,25000,4,1,2,201,36,41,7.0,4.25
577,9,2017,8500,4,1,2,253,10,318,5.0,4.8
915,1,2015,34000,1,0,0,156,74,75,7.0,13.0
1477,10,2012,41629,4,1,2,122,46,16,5.0,2.25
597,5,2009,80227,4,1,0,222,2,266,5.0,2.3
519,7,2019,8587,4,1,0,137,42,48,5.0,13.56
865,4,2017,30000,1,1,0,139,65,45,7.0,12.25
1534,10,2013,64186,1,1,0,297,46,11,5.0,3.76
1434,3,2015,76427,1,1,0,255,29,22,5.0,8.58
149,5,2011,75000,1,0,0,31,114,185,5.0,27.5
1709,3,2013,27075,4,1,0,211,35,345,5.0,4.95
1196,0,2012,30000,4,1,0,346,144,279,5.0,3.3
513,2,2016,69434,4,1,0,150,42,48,5.0,8.0
1003,6,2014,56000,4,1,0,360,144,279,5.0,2.79
820,3,2017,49275,1,0,0,55,74,146,5.0,45.64
170,10,2014,8700,4,1,0,246,12,306,5.0,2.55
1623,0,2014,18000,4,1,2,390,134,227,4.0,1.0
32,3,2017,41041,1,0,0,213,58,123,5.0,37.56
1269,7,2009,80464,1,0,2,14,113,159,5.0,9.29
1165,7,2019,20667,4,1,0,339,10,315,5.0,6.37
222,3,2013,60283,4,1,0,112,20,30,5.0,2.98
1169,7,2017,31696,4,1,0,294,10,315,5.0,5.75
1731,5,2010,100000,1,1,0,26,112,120,7.0,13.0
1066,9,2014,13361,4,1,0,157,21,358,7.0,6.8
87,3,2010,48394,4,0,0,39,64,94,5.0,10.49
1061,6,2014,47399,4,1,0,157,21,358,7.0,5.6
420,9,2010,69000,4,0,2,180,36,42,5.0,2.85
581,3,2013,65278,1,1,0,114,76,155,7.0,8.36
1592,6,2005,108000,1,1,0,188,27,288,5.0,1.0
1252,8,2010,50645,4,0,2,12,92,167,5.0,10.75
1130,5,2011,130002,1,1,0,265,14,296,5.0,3.85
297,5,2012,107000,1,1,0,217,26,278,5.0,3.0
446,3,2015,41950,4,0,0,224,36,41,5.0,9.6
1736,4,2012,109000,1,1,0,65,112,116,7.0,13.25
376,9,2016,9000,4,1,0,224,11,335,5.0,5.75
751,4,2014,43900,1,1,0,347,25,345,5.0,6.75
182,1,2013,64000,1,1,2,232,14,295,7.0,4.85
1330,7,2019,13190,4,0,0,0,56,140,5.0,38.99
1114,9,2009,77652,4,0,0,51,40,8,5.0,2.85
1761,9,2012,55000,1,1,0,64,89,0,7.0,9.51
95,0,2012,59900,1,0,2,239,64,128,5.0,18.5
1434,4,2015,73539,1,1,0,255,29,22,5.0,6.75
134,3,2017,31645,1,0,0,305,64,150,5.0,29.4
433,7,2009,69690,4,1,0,214,36,309,5.0,3.29
1024,4,2016,41000,1,1,0,412,14,342,5.0,9.5
1140,10,2010,109200,4,1,2,208,15,333,5.0,2.2
921,10,2012,80000,1,1,0,131,74,75,7.0,6.5
464,0,2007,51000,4,1,0,81,53,61,5.0,4.9
1064,10,2013,105000,1,1,2,392,14,343,7.0,6.75
1719,2,2013,179000,1,1,0,367,19,279,5.0,3.8
68,4,2013,12100,4,0,0,441,61,168,2.0,29.5
1518,5,2017,31000,1,1,0,319,37,21,5.0,10.5
1821,5,2015,50000,1,1,0,288,37,347,5.0,6.2
1480,6,2009,48000,1,0,0,188,54,16,5.0,5.0
861,2,2007,35000,1,1,0,263,29,273,5.0,2.3
1777,0,2016,100200,1,0,0,23,102,121,7.0,17.0
79,1,2014,47000,1,0,0,252,64,142,5.0,25.5
477,6,2015,63642,1,1,0,408,37,365,5.0,5.65
378,7,2015,62550,1,1,0,395,37,365,5.0,5.6
779,7,2015,37340,1,0,0,166,74,146,5.0,29.98
1135,3,2016,38461,1,1,0,402,14,299,5.0,7.39
789,6,2018,29000,1,1,0,193,57,119,5.0,19.0
1683,10,2010,31000,4,1,0,48,49,64,5.0,5.0
423,8,2011,42086,4,1,0,188,36,42,5.0,3.35
1174,2,2013,49000,4,1,0,246,10,333,5.0,4.45
634,3,2019,77240,1,0,0,344,39,59,5.0,8.31
833,6,2012,105000,1,1,2,154,95,266,7.0,6.0
1159,2,2014,35000,1,1,0,354,14,299,5.0,5.25
605,2,2006,83072,4,1,0,188,2,371,5.0,1.4
28,5,2012,202082,1,0,0,213,58,123,5.0,12.3
341,2,2004,129000,4,1,3,88,16,288,5.0,1.5
1821,3,2018,33558,1,1,0,288,37,340,5.0,8.12
832,3,2012,60271,1,1,0,84,95,267,7.0,6.12
439,3,2017,45366,1,1,0,386,37,365,5.0,10.88
193,8,2014,9500,4,1,0,232,12,320,5.0,3.5
718,7,2016,42362,4,1,0,246,10,316,5.0,6.15
133,2,2016,21000,1,0,0,190,64,142,5.0,33.0
132,9,2012,15200,1,0,0,129,64,128,5.0,13.5
1733,9,2015,43690,1,0,0,50,112,116,7.0,17.11
64,7,2014,79926,1,0,0,22,125,215,7.0,29.77
1059,8,2013,53073,1,1,0,308,14,346,7.0,5.95
714,1,2015,59000,4,1,0,241,10,312,5.0,5.75
1336,1,2006,47088,4,0,2,3,123,223,5.0,19.0
1440,0,2014,55000,1,1,0,295,29,327,5.0,4.75
856,5,2013,80430,1,1,2,198,33,0,7.0,3.3
1733,4,2013,71932,1,0,0,50,112,116,7.0,16.5
146,9,2014,19000,1,0,0,155,114,193,7.0,44.0
1137,5,2011,81759,1,1,0,265,14,296,5.0,4.39
1149,7,2018,52010,1,1,0,388,14,299,5.0,6.2
33,7,2016,58953,4,0,0,82,61,129,5.0,24.22
1366,9,2008,93000,1,1,3,7,105,19,6.0,5.45
778,4,2016,10000,1,0,0,166,74,146,5.0,44.0
1779,3,2019,40674,1,0,0,23,102,121,7.0,24.82
1499,9,2015,50000,1,0,0,265,58,77,5.0,11.69
1699,1,2018,1331,4,0,0,99,52,70,5.0,20.0
1080,10,2010,60000,4,1,0,278,137,219,8.0,1.45
1290,9,2018,10003,1,0,0,221,70,119,5.0,48.5
1841,9,2016,25000,1,0,0,329,37,25,5.0,9.45
917,0,2015,73000,1,1,0,156,74,75,7.0,12.5
1404,5,2014,59962,1,1,0,295,29,327,5.0,6.9
635,6,2012,72000,1,1,2,344,39,59,5.0,5.8
108,3,2016,20967,1,0,0,116,114,193,5.0,44.56
882,1,2015,35000,1,1,2,139,74,45,7.0,8.5
631,3,2017,38056,1,1,0,371,39,56,5.0,10.7
58,10,2009,94000,1,0,2,40,110,184,7.0,12.0
164,3,2010,64236,4,1,0,117,4,305,5.0,2.44
834,8,2000,124000,1,1,0,84,95,267,7.0,1.95
678,9,2014,7400,4,1,0,258,10,318,5.0,4.35
1772,5,2017,52000,1,1,0,85,83,85,8.0,17.5
529,5,2015,68764,4,1,0,317,139,252,5.0,2.9
1823,4,2013,64000,1,1,0,340,12,296,5.0,2.9
1182,10,2016,21558,1,1,0,376,14,342,5.0,8.9
82,9,2013,37500,1,0,0,252,64,142,5.0,16.75
533,3,2016,14077,4,1,0,317,139,252,5.0,3.95
419,9,2009,70000,4,1,0,188,36,42,5.0,2.1
352,7,2011,54316,4,1,2,56,79,132,5.0,4.29
936,5,2009,90764,1,1,0,91,93,30,8.0,3.85
74,2,2009,137000,1,0,2,72,64,119,5.0,9.0
428,10,2013,127000,4,1,2,180,36,37,5.0,4.5
917,7,2016,51884,1,1,0,156,74,75,7.0,12.46
751,4,2014,67407,1,1,0,324,25,346,5.0,4.65
1736,5,2014,107825,1,1,0,65,112,116,7.0,20.5
827,2,2006,82453,1,1,0,84,95,267,8.0,2.9
1069,2,2007,30441,4,1,0,153,15,331,5.0,1.45
593,2,2002,70000,4,1,3,0,2,371,5.0,0.65
1348,9,2016,11000,1,0,0,306,35,33,5.0,29.5
46,5,2015,61000,1,0,0,148,58,123,5.0,25.0
768,4,2013,48454,4,1,2,188,10,312,5.0,3.5
1642,6,2017,37000,1,1,0,94,74,94,7.0,11.25
381,7,2017,32249,1,1,0,338,37,365,7.0,10.79
1808,8,2013,58000,1,1,0,266,58,70,5.0,5.9
679,6,2017,28360,4,1,0,258,10,317,5.0,5.12
1075,9,2017,7000,4,1,0,311,10,315,5.0,5.7
105,3,2016,19658,1,0,0,227,64,150,5.0,35.84
339,5,2007,92000,4,1,0,88,16,288,5.0,1.25
704,8,2013,25000,4,1,0,291,10,310,5.0,2.65
623,3,2016,37882,1,1,0,344,39,58,5.0,9.19
78,1,2014,69330,1,0,0,159,64,137,5.0,23.5
1253,4,2011,61000,4,0,0,43,50,143,5.0,12.5
172,8,2010,35000,4,1,2,246,12,311,5.0,1.5
608,6,2004,200000,4,1,0,0,2,371,5.0,0.8
1565,6,2009,82000,1,1,2,81,27,371,5.0,0.75
924,4,2012,72450,1,1,0,131,74,75,7.0,8.1
1033,6,2017,36381,1,1,0,412,14,342,5.0,9.75
1326,3,2017,25559,1,0,0,279,70,164,5.0,37.93
431,2,2005,100000,4,0,3,168,36,309,5.0,1.96
1732,6,2015,94000,1,0,0,26,112,118,7.0,20.5
965,1,2011,64357,4,1,0,374,144,282,5.0,2.75
727,2,2009,47000,1,1,0,338,25,350,5.0,2.8
383,9,2017,18000,4,0,0,156,36,41,7.0,9.25
1701,2,2007,89000,4,1,0,77,49,55,5.0,3.0
28,3,2014,49964,1,0,0,213,58,123,5.0,23.89
1768,9,2014,35000,1,1,0,64,89,1,7.0,12.75
571,6,2014,64000,1,1,0,372,3,288,5.0,4.15
1850,9,2013,36000,4,0,0,120,46,16,5.0,4.65
1762,4,2012,78600,1,1,0,56,89,3,7.0,8.9
652,6,2008,170000,1,1,2,180,33,27,5.0,1.5
1092,10,2015,65000,1,1,2,362,14,297,5.0,3.27
59,10,2008,120300,1,0,2,40,110,184,7.0,18.0
753,10,2016,21000,4,1,0,246,10,316,5.0,6.3
1185,3,2017,18108,1,1,0,376,14,342,5.0,11.31
448,10,2014,58407,4,1,0,203,36,41,5.0,6.16
1035,10,2014,49500,4,1,0,307,21,351,5.0,6.0
1398,7,2013,37199,4,0,0,208,37,370,5.0,5.43
1824,5,2012,62000,1,1,0,340,12,296,5.0,4.65
1064,5,2015,59000,1,1,0,308,14,347,7.0,7.5
1135,6,2015,60000,1,1,0,402,14,299,5.0,6.25
1322,1,2007,39037,1,0,0,123,70,119,5.0,9.25
391,9,2013,17003,4,1,0,268,11,338,5.0,3.15
702,5,2008,80400,4,1,0,156,2,277,5.0,2.3
635,6,2012,75200,1,1,0,344,39,59,5.0,5.25
1026,7,2017,41217,1,1,0,412,14,342,5.0,7.4
340,10,2006,98293,4,1,2,88,16,288,5.0,1.55
1817,10,2017,54000,4,1,2,163,12,299,5.0,6.0
475,2,2016,17377,4,1,0,248,12,344,5.0,5.9
361,1,2013,33800,1,1,2,395,37,365,5.0,4.7
751,5,2015,86157,1,1,0,347,25,345,5.0,6.5
1092,5,2012,146824,1,1,0,317,14,296,5.0,3.55
428,2,2014,55000,4,1,0,180,36,37,5.0,7.1
1542,5,2010,53293,4,1,0,69,52,103,5.0,6.0
1179,10,2017,38000,1,1,0,376,14,342,5.0,7.99
747,1,2009,64000,4,1,2,188,10,312,5.0,4.1
966,5,2017,25058,4,0,0,374,144,282,5.0,3.95
529,7,2016,36700,4,1,0,317,139,252,5.0,4.38
704,9,2011,35000,4,1,0,291,10,310,5.0,2.75
1344,3,2016,22732,4,0,0,226,123,208,2.0,55.54
24,5,2014,48000,1,0,0,243,58,147,5.0,29.0
245,1,2013,62084,1,1,0,352,37,364,5.0,6.6
1813,8,2012,39273,1,0,0,100,58,75,5.0,6.99
1775,1,2017,64798,1,1,0,85,83,85,7.0,18.75
330,6,2010,100002,1,1,3,287,26,283,5.0,1.28
158,10,2006,78000,4,1,3,107,26,356,5.0,1.2
1090,3,2013,57717,4,1,0,241,10,334,5.0,4.31
807,2,2011,109000,1,0,0,46,74,83,5.0,16.5
564,3,2017,74515,4,1,0,253,10,318,5.0,5.64
271,3,2017,50484,1,0,0,11,120,157,7.0,31.12
51,7,2013,13452,1,0,0,56,58,112,5.0,25.46
640,7,2017,37688,4,1,0,189,42,48,5.0,7.88
1261,2,2017,34000,1,0,0,65,70,167,5.0,36.0
1299,10,2014,120000,1,0,0,0,113,111,5.0,30.0
1146,10,2008,64000,4,1,2,208,15,333,5.0,2.85
412,4,2011,100000,4,1,0,65,18,350,5.0,3.5
1443,6,2014,75000,1,1,0,296,29,327,5.0,7.5
1307,5,2012,86000,1,0,0,123,70,119,5.0,19.0
150,5,2015,69000,1,0,0,155,114,193,5.0,54.0
682,7,2015,41721,4,1,0,258,10,318,5.0,4.7
1042,5,2017,13000,4,0,0,339,10,315,5.0,8.5
75,8,2013,38998,1,0,0,159,64,137,4.0,17.0
956,7,2017,54250,4,1,0,351,137,241,5.0,3.51
8,1,2013,45979,1,0,2,194,58,123,5.0,19.5
1353,10,2012,37000,4,0,2,84,46,137,4.0,17.0
58,3,2015,46983,1,0,2,40,110,184,7.0,43.35
167,1,2012,40700,1,1,0,391,140,259,5.0,2.65
1197,7,2015,43828,4,1,0,298,144,279,5.0,3.52
1411,8,2016,53000,1,1,0,255,29,25,5.0,6.25
80,0,2015,100000,1,0,0,252,64,142,5.0,24.75
1138,9,2015,19000,4,1,0,309,10,326,5.0,5.25
1558,6,2016,84000,1,1,0,216,58,25,5.0,11.0
249,7,2018,37630,4,0,0,144,38,28,5.0,9.1
714,2,2010,67714,4,1,0,241,10,312,5.0,3.25
1101,10,2017,32000,1,1,0,127,14,342,5.0,8.5
658,10,2010,51000,4,1,0,163,47,8,5.0,3.1
79,7,2015,58390,1,0,0,252,64,142,5.0,19.86
554,8,2017,14000,1,1,0,372,6,298,5.0,4.9
459,4,2014,55818,4,1,2,203,36,41,5.0,5.7
1120,2,2006,97800,4,1,3,161,146,372,5.278735151413753,1.75
1160,8,2012,52241,1,1,0,388,14,299,5.0,2.9
996,3,2018,25433,1,1,0,409,14,299,5.0,7.83
1638,7,2015,40611,1,1,0,91,74,72,7.0,8.15
505,1,2008,72000,4,1,2,72,34,359,5.0,2.0
1150,5,2016,54631,1,1,0,388,14,299,5.0,6.25
1160,1,2007,60000,1,1,2,217,14,371,5.0,3.4
1625,3,2016,24941,4,0,0,338,134,226,4.0,3.19
1059,0,2017,63939,1,1,0,392,14,343,7.0,7.75
1004,4,2014,35214,4,0,2,360,144,279,5.0,3.2
1160,4,2015,63000,1,1,0,388,14,299,5.0,4.9
1855,7,2012,121377,4,1,0,128,46,13,5.0,3.8
1798,2,2009,100970,1,0,0,142,54,16,5.0,4.0
1348,5,2014,60000,1,0,2,306,35,33,5.0,23.5
1572,2,2008,77650,1,1,0,197,25,249,5.0,1.15
605,5,2007,71297,4,1,0,188,2,371,5.0,2.2
814,9,2008,55001,1,0,2,0,146,372,5.278735151413753,26.5
456,1,2015,18955,4,0,0,224,36,41,5.0,10.65
779,3,2016,47877,1,0,0,166,74,146,5.0,35.68
1262,7,2017,43368,1,0,0,127,70,167,5.0,31.94
175,2,2011,73000,1,1,3,235,63,86,5.0,4.2
924,0,2015,72007,1,1,0,131,74,75,7.0,9.9
1314,7,2014,56778,4,0,0,33,50,144,5.0,15.46
488,7,2018,20024,4,1,0,232,12,344,5.0,8.46
1709,8,2013,42103,4,1,0,179,35,345,5.0,3.25
972,5,2012,67147,4,1,0,278,137,239,5.0,2.6
1168,3,2016,37806,4,1,0,294,10,315,5.0,5.2
950,10,2009,85000,4,1,3,254,144,276,5.0,1.8
1621,2,2011,35000,4,1,0,390,134,226,4.0,1.6
335,8,2015,72035,1,1,0,393,37,369,5.0,2.5
219,6,2011,48500,4,1,0,156,20,350,5.0,2.5
318,3,2017,28854,4,1,0,229,9,338,5.0,6.7
987,5,2005,92450,4,1,0,139,41,359,5.0,1.2
79,3,2016,14351,1,0,0,252,64,142,5.0,35.55
175,6,2017,51087,1,1,0,221,66,109,5.0,7.75
867,2,2005,50000,1,1,0,55,96,39,8.0,1.94
1577,5,2016,73000,1,1,0,384,25,286,5.0,2.2
176,0,2011,60000,1,0,0,226,63,86,4.0,3.8
1760,2,2016,50000,1,1,0,56,89,3,8.0,15.65
1325,3,2018,36797,1,0,0,264,70,113,5.0,39.47
1095,8,2011,50000,4,1,2,241,10,334,5.0,1.5
1755,0,2013,94000,1,1,0,56,89,3,8.0,8.85
1738,1,2013,74000,1,1,2,50,112,116,7.0,17.9
708,3,2014,41016,4,0,2,184,10,310,5.0,5.08
633,1,2012,67000,1,1,0,344,39,59,5.0,6.25
44,1,2015,76927,1,0,0,148,58,123,5.0,22.75
169,8,2010,17088,4,1,0,246,12,311,5.0,1.46
283,10,2007,112808,1,1,2,217,26,283,5.0,2.05
326,3,2014,74980,1,1,0,287,26,283,5.0,4.08
1005,5,2014,44600,4,0,0,360,144,279,5.0,4.55
1235,9,2013,37000,1,0,0,287,70,20,5.0,14.0
513,0,2016,21000,4,1,0,150,42,48,5.0,10.9
1211,1,2010,81245,4,1,0,253,144,282,5.0,2.45
1251,4,2013,70000,1,0,0,1,72,119,5.0,15.8
253,9,2017,4018,4,1,0,252,38,28,5.0,8.25
1461,4,2013,70000,1,0,2,87,64,87,5.0,8.5
917,3,2016,56532,1,1,0,156,74,75,7.0,15.54
1082,5,2013,26875,4,1,0,180,137,217,8.0,2.35
1207,3,2015,72599,4,1,0,346,144,279,5.0,4.32
277,6,2008,205000,1,1,2,68,94,77,7.0,3.9
633,5,2011,98000,1,1,2,344,39,59,5.0,5.2
759,9,2018,19500,4,1,0,246,10,316,5.0,5.85
1066,1,2013,68000,4,1,2,157,21,358,7.0,6.25
926,3,2019,19654,1,0,0,91,74,95,7.0,17.63
1107,9,2017,26000,1,1,0,368,14,342,5.0,9.75
1344,1,2015,10000,4,0,0,226,123,208,2.0,55.0
1823,5,2011,75020,1,1,0,340,12,296,5.0,4.1
1738,5,2011,157000,1,1,0,50,112,116,7.0,11.99
917,7,2017,43773,1,1,0,156,74,75,7.0,13.54
1293,9,2016,21000,1,0,0,221,70,164,5.0,56.0
476,2,2016,23280,4,1,0,248,12,344,5.0,6.5
1135,10,2013,88000,1,1,0,364,14,299,5.0,4.75
636,5,2014,67000,4,1,0,189,42,48,5.0,5.6
270,3,2017,59636,1,0,0,11,120,156,7.0,29.2
711,8,2018,11000,4,1,0,246,10,316,5.0,6.35
425,9,2013,60669,4,1,0,180,36,37,5.0,4.95
375,5,2018,12000,1,1,0,410,37,365,5.0,8.5
637,8,2013,35000,4,1,0,193,42,48,5.0,4.5
494,2,2015,65000,1,1,0,375,37,365,7.0,5.5
1064,7,2013,39929,1,1,0,308,14,347,7.0,6.56
961,10,2014,49000,4,1,0,374,144,282,5.0,2.3
704,7,2016,21456,4,1,0,291,10,310,5.0,4.55
1479,1,2009,74000,1,0,2,188,54,16,5.0,7.75
753,9,2015,37000,4,1,2,246,10,316,5.0,5.25
99,3,2013,108640,1,0,0,26,114,178,5.0,23.29
81,9,2016,38000,1,0,0,348,64,150,5.0,23.99
161,10,2010,80000,4,1,0,107,26,356,5.0,1.79
1257,9,2011,47000,1,0,2,97,70,165,5.0,13.9
28,8,2013,31000,1,0,0,213,58,123,5.0,18.95
1197,8,2014,40000,4,1,0,298,144,279,5.0,2.49
1459,6,2016,4152,4,1,0,387,138,248,5.0,3.15
1794,9,2017,51000,1,1,0,332,37,26,5.0,6.45
1823,0,2013,55000,1,1,0,340,12,296,5.0,4.25
956,5,2014,58500,4,1,0,351,137,241,5.0,2.75
753,7,2017,58620,4,1,0,246,10,316,5.0,7.14
1718,9,2012,29605,4,1,0,235,10,371,5.0,2.44
716,6,2012,71172,4,1,3,188,10,312,5.0,3.5
719,2,2017,12000,1,1,0,347,25,345,5.0,7.3
1204,8,2014,25000,4,1,0,298,144,279,5.0,2.75
722,1,2017,43000,1,1,2,347,25,345,5.0,8.2
1828,9,2015,57022,4,0,0,198,10,13,5.0,6.51
329,10,2015,92000,1,1,0,287,26,284,5.0,4.25
1174,3,2014,33372,4,1,2,246,10,333,5.0,6.21
569,7,2016,52625,1,1,0,372,3,288,5.0,4.58
939,2,2016,215000,1,1,0,92,74,43,7.0,7.5
959,4,2012,65537,0,1,0,405,137,228,5.0,2.1
695,3,2014,60138,4,1,0,281,2,284,5.0,4.09
1504,9,2014,84000,1,0,0,265,58,77,5.0,10.75
146,9,2014,47000,1,0,0,155,114,193,7.0,41.5
1005,5,2014,33450,4,0,0,360,144,279,5.0,4.4
1847,6,2013,125000,1,1,2,299,46,13,5.0,6.25
78,10,2011,99606,1,0,2,159,64,137,5.0,10.5
1064,9,2014,64000,1,1,0,308,14,347,7.0,7.25
330,5,2013,51000,1,1,0,287,26,284,5.0,3.2
1817,9,2014,57000,4,1,0,170,11,299,5.0,3.95
34,3,2009,48040,1,0,2,178,110,183,5.0,12.07
1775,10,2017,43200,1,1,0,85,83,85,7.0,18.6
628,4,2013,66000,1,0,0,344,39,58,5.0,5.7
595,8,2013,31000,4,1,0,222,2,266,5.0,1.75
7,4,2011,46000,1,0,2,174,58,83,5.0,10.99
7,8,2012,47346,1,0,0,174,58,83,5.0,14.5
1481,6,2009,100000,1,1,0,188,54,16,5.0,3.11
398,3,2015,63856,4,0,0,86,65,93,5.0,13.96
635,3,2015,72996,1,1,0,344,39,59,5.0,7.11
493,2,2014,23000,1,1,0,378,37,365,7.0,6.9
711,3,2018,15985,4,1,0,246,10,316,5.0,7.77
1746,8,2011,98000,1,1,2,56,89,3,8.0,5.5
759,5,2014,70089,4,1,0,246,10,316,5.0,5.35
831,2,2011,99000,1,1,2,84,95,267,7.0,4.5
1838,6,2014,72000,1,1,0,290,37,8,5.0,4.75
779,3,2015,44194,1,0,0,166,74,146,5.0,32.8
1229,9,2005,102000,4,1,0,201,142,263,5.0,0.7
1279,3,2018,56652,1,0,0,65,113,193,5.0,50.29
1731,9,2010,41650,1,1,2,26,112,120,7.0,10.99
563,3,2015,61717,4,0,0,253,10,318,5.0,5.57
674,6,2018,25302,1,1,0,390,6,298,5.0,5.9
522,3,2016,47016,4,1,0,137,42,48,5.0,9.43
704,1,2010,69000,4,1,0,291,10,310,5.0,2.9
391,4,2016,32700,4,1,0,268,11,338,5.0,3.68
1733,3,2015,101337,1,0,0,50,112,116,7.0,21.67
11,0,2011,59000,1,0,0,174,58,75,5.0,12.5
1779,7,2018,41736,1,0,0,23,102,121,7.0,19.92
438,6,2014,71649,1,1,0,386,37,365,5.0,6.75
438,7,2015,80606,1,1,0,386,37,365,5.0,6.96
1453,6,2017,63262,4,1,0,333,145,278,5.0,3.25
1125,5,2018,5456,1,1,0,413,14,299,5.0,8.65
1007,10,2017,7500,4,0,0,360,144,279,5.0,5.0
924,4,2011,66000,1,1,0,131,74,75,7.0,5.5
694,6,2010,66770,4,1,2,291,10,310,5.0,2.6
695,7,2014,58472,4,1,0,281,2,284,5.0,3.41
1046,8,2011,46687,4,1,0,339,10,315,5.0,2.7
1072,2,2008,77000,4,0,1,438,64,108,5.0,5.5
69,8,2012,7000,4,0,0,101,61,175,4.0,35.0
1313,9,2011,48000,4,0,2,118,63,142,5.0,9.75
1389,9,2013,47000,1,1,0,331,29,330,5.0,4.25
1196,0,2015,51530,4,1,0,253,144,282,5.0,3.2
1143,1,2014,25789,1,1,2,364,14,299,5.0,6.85
367,4,2015,48000,1,1,0,395,37,365,5.0,4.5
1172,4,2012,52000,1,1,0,413,14,299,5.0,3.55
502,5,2010,95637,0,1,2,71,34,358,5.0,1.9
875,5,2008,131000,1,1,0,7,96,45,7.0,3.6
1274,7,2015,42076,1,0,0,65,70,163,5.0,21.8
1736,9,2012,76000,1,1,2,65,112,116,7.0,13.5
209,1,2016,20487,4,1,0,349,138,250,5.0,2.66
428,4,2010,43000,4,1,2,180,36,37,5.0,3.75
1672,10,2018,17000,4,0,0,261,89,101,5.0,32.0
443,3,2016,60805,1,1,0,397,37,365,5.0,8.07
1807,7,2012,58775,1,1,0,266,58,72,5.0,5.64
27,5,2013,70181,1,0,0,213,58,123,5.0,23.99
1059,3,2016,85827,1,1,0,308,14,346,7.0,7.5
1323,6,2016,58205,1,0,0,264,70,113,5.0,27.0
1142,9,2008,91000,1,1,2,265,14,296,5.0,2.85
1437,10,2012,74000,1,1,0,255,29,22,5.0,6.35
1092,5,2010,79324,1,1,0,317,14,296,5.0,3.3
1138,1,2013,38623,4,1,0,258,10,333,5.0,5.0
1173,3,2014,59923,1,1,0,354,14,299,5.0,6.46
533,6,2017,23360,4,1,0,317,139,252,5.0,3.75
1233,7,2003,61495,4,1,3,201,142,263,5.0,1.52
1051,3,2012,56661,4,1,0,131,9,292,7.0,3.61
56,3,2017,40318,1,0,0,95,58,122,5.0,43.74
40,2,2014,60000,1,0,0,148,58,123,5.0,20.0
1559,10,2008,103000,1,0,2,0,138,371,2.0,3.0
1137,5,2010,130000,1,1,0,265,14,296,5.0,3.65
146,5,2016,76000,1,0,0,155,114,193,7.0,58.0
